id,comments,created_at,description,descriptors,is_deprecated,label,name,properties,provider,type,updated_at,url,version,user_id,release_date
model_e0c660ea-ae45-11f0-93fc-0242ac110002,,2025-10-21 06:19:19,Official open-mixtral-8x22b Mistral AI model,"{""seed"": {""key"": ""seed"", ""type"": ""INTEGER"", ""label"": ""Random Seed"", ""maxValue"": 2147483647, ""minValue"": -2147483648, ""description"": ""Seed for reproducible outputs."", ""defaultValue"": null}, ""top_p"": {""key"": ""top_p"", ""type"": ""DOUBLE"", ""label"": ""Top P"", ""maxValue"": 1.0, ""minValue"": 0.0, ""description"": ""Nucleus sampling parameter."", ""defaultValue"": 1.0}, ""temperature"": {""key"": ""temperature"", ""type"": ""DOUBLE"", ""label"": ""Temperature"", ""maxValue"": 1.0, ""minValue"": 0.0, ""description"": ""Controls randomness. Lower values make the model more deterministic."", ""defaultValue"": 0.7}, ""stop_sequences"": {""key"": ""stop_sequences"", ""type"": ""STRING_ARRAY"", ""label"": ""Stop Sequences"", ""maxValue"": null, ""minValue"": null, ""description"": ""Specifies sequences where the API will stop generating further tokens."", ""defaultValue"": []}, ""max_output_tokens"": {""key"": ""max_output_tokens"", ""type"": ""INTEGER"", ""label"": ""Max Tokens"", ""maxValue"": 65536, ""minValue"": 1, ""description"": ""Maximum number of tokens to generate."", ""defaultValue"": 65536}}",0,Open Mixtral 8x22b,open-mixtral-8x22b,"{""seed"": null, ""top_p"": 1.0, ""temperature"": 0.7, ""stop_sequences"": [], ""max_output_tokens"": 65536}",MISTRAL,SYSTEM,2025-10-21 06:19:19,https://api.mistral.ai/v1/chat/completions,,user-e040fe2f-ae45-11f0-93fc-0242ac110002,2023-01-01 00:00:00
model_e0c84a16-ae45-11f0-93fc-0242ac110002,,2025-10-21 06:19:19,Official open-mixtral-8x7b Mistral AI model,"{""seed"": {""key"": ""seed"", ""type"": ""INTEGER"", ""label"": ""Random Seed"", ""maxValue"": 2147483647, ""minValue"": -2147483648, ""description"": ""Seed for reproducible outputs."", ""defaultValue"": null}, ""top_p"": {""key"": ""top_p"", ""type"": ""DOUBLE"", ""label"": ""Top P"", ""maxValue"": 1.0, ""minValue"": 0.0, ""description"": ""Nucleus sampling parameter."", ""defaultValue"": 1.0}, ""temperature"": {""key"": ""temperature"", ""type"": ""DOUBLE"", ""label"": ""Temperature"", ""maxValue"": 1.0, ""minValue"": 0.0, ""description"": ""Controls randomness. Lower values make the model more deterministic."", ""defaultValue"": 0.7}, ""stop_sequences"": {""key"": ""stop_sequences"", ""type"": ""STRING_ARRAY"", ""label"": ""Stop Sequences"", ""maxValue"": null, ""minValue"": null, ""description"": ""Specifies sequences where the API will stop generating further tokens."", ""defaultValue"": []}, ""max_output_tokens"": {""key"": ""max_output_tokens"", ""type"": ""INTEGER"", ""label"": ""Max Tokens"", ""maxValue"": 32768, ""minValue"": 1, ""description"": ""Maximum number of tokens to generate."", ""defaultValue"": 32768}}",0,Open Mixtral 8x7b,open-mixtral-8x7b,"{""seed"": null, ""top_p"": 1.0, ""temperature"": 0.7, ""stop_sequences"": [], ""max_output_tokens"": 32768}",MISTRAL,SYSTEM,2025-10-21 06:19:19,https://api.mistral.ai/v1/chat/completions,,user-e040fe2f-ae45-11f0-93fc-0242ac110002,2023-01-01 00:00:00
model_e0ca0025-ae45-11f0-93fc-0242ac110002,,2025-10-21 06:19:19,Official pixtral-12b-2409 Mistral AI model,"{""seed"": {""key"": ""seed"", ""type"": ""INTEGER"", ""label"": ""Random Seed"", ""maxValue"": 2147483647, ""minValue"": -2147483648, ""description"": ""Seed for reproducible outputs."", ""defaultValue"": null}, ""top_p"": {""key"": ""top_p"", ""type"": ""DOUBLE"", ""label"": ""Top P"", ""maxValue"": 1.0, ""minValue"": 0.0, ""description"": ""Nucleus sampling parameter."", ""defaultValue"": 1.0}, ""temperature"": {""key"": ""temperature"", ""type"": ""DOUBLE"", ""label"": ""Temperature"", ""maxValue"": 1.0, ""minValue"": 0.0, ""description"": ""Controls randomness. Lower values make the model more deterministic."", ""defaultValue"": 0.3}, ""stop_sequences"": {""key"": ""stop_sequences"", ""type"": ""STRING_ARRAY"", ""label"": ""Stop Sequences"", ""maxValue"": null, ""minValue"": null, ""description"": ""Specifies sequences where the API will stop generating further tokens."", ""defaultValue"": []}, ""max_output_tokens"": {""key"": ""max_output_tokens"", ""type"": ""INTEGER"", ""label"": ""Max Tokens"", ""maxValue"": 131072, ""minValue"": 1, ""description"": ""Maximum number of tokens to generate."", ""defaultValue"": 131072}}",0,Pixtral 12b 2409,pixtral-12b-2409,"{""seed"": null, ""top_p"": 1.0, ""temperature"": 0.3, ""stop_sequences"": [], ""max_output_tokens"": 131072}",MISTRAL,SYSTEM,2025-10-21 06:19:19,https://api.mistral.ai/v1/chat/completions,,user-e040fe2f-ae45-11f0-93fc-0242ac110002,2023-01-01 00:00:00
model_e0cba7ce-ae45-11f0-93fc-0242ac110002,,2025-10-21 06:19:19,Official pixtral-12b-2409 Mistral AI model,"{""seed"": {""key"": ""seed"", ""type"": ""INTEGER"", ""label"": ""Random Seed"", ""maxValue"": 2147483647, ""minValue"": -2147483648, ""description"": ""Seed for reproducible outputs."", ""defaultValue"": null}, ""top_p"": {""key"": ""top_p"", ""type"": ""DOUBLE"", ""label"": ""Top P"", ""maxValue"": 1.0, ""minValue"": 0.0, ""description"": ""Nucleus sampling parameter."", ""defaultValue"": 1.0}, ""temperature"": {""key"": ""temperature"", ""type"": ""DOUBLE"", ""label"": ""Temperature"", ""maxValue"": 1.0, ""minValue"": 0.0, ""description"": ""Controls randomness. Lower values make the model more deterministic."", ""defaultValue"": 0.3}, ""stop_sequences"": {""key"": ""stop_sequences"", ""type"": ""STRING_ARRAY"", ""label"": ""Stop Sequences"", ""maxValue"": null, ""minValue"": null, ""description"": ""Specifies sequences where the API will stop generating further tokens."", ""defaultValue"": []}, ""max_output_tokens"": {""key"": ""max_output_tokens"", ""type"": ""INTEGER"", ""label"": ""Max Tokens"", ""maxValue"": 131072, ""minValue"": 1, ""description"": ""Maximum number of tokens to generate."", ""defaultValue"": 131072}}",0,Pixtral 12b Latest,pixtral-12b-latest,"{""seed"": null, ""top_p"": 1.0, ""temperature"": 0.3, ""stop_sequences"": [], ""max_output_tokens"": 131072}",MISTRAL,SYSTEM,2025-10-21 06:19:19,https://api.mistral.ai/v1/chat/completions,,user-e040fe2f-ae45-11f0-93fc-0242ac110002,2023-01-01 00:00:00
model_e0cd8085-ae45-11f0-93fc-0242ac110002,,2025-10-21 06:19:19,Official pixtral-12b-2409 Mistral AI model,"{""seed"": {""key"": ""seed"", ""type"": ""INTEGER"", ""label"": ""Random Seed"", ""maxValue"": 2147483647, ""minValue"": -2147483648, ""description"": ""Seed for reproducible outputs."", ""defaultValue"": null}, ""top_p"": {""key"": ""top_p"", ""type"": ""DOUBLE"", ""label"": ""Top P"", ""maxValue"": 1.0, ""minValue"": 0.0, ""description"": ""Nucleus sampling parameter."", ""defaultValue"": 1.0}, ""temperature"": {""key"": ""temperature"", ""type"": ""DOUBLE"", ""label"": ""Temperature"", ""maxValue"": 1.0, ""minValue"": 0.0, ""description"": ""Controls randomness. Lower values make the model more deterministic."", ""defaultValue"": 0.3}, ""stop_sequences"": {""key"": ""stop_sequences"", ""type"": ""STRING_ARRAY"", ""label"": ""Stop Sequences"", ""maxValue"": null, ""minValue"": null, ""description"": ""Specifies sequences where the API will stop generating further tokens."", ""defaultValue"": []}, ""max_output_tokens"": {""key"": ""max_output_tokens"", ""type"": ""INTEGER"", ""label"": ""Max Tokens"", ""maxValue"": 131072, ""minValue"": 1, ""description"": ""Maximum number of tokens to generate."", ""defaultValue"": 131072}}",0,Pixtral 12b,pixtral-12b,"{""seed"": null, ""top_p"": 1.0, ""temperature"": 0.3, ""stop_sequences"": [], ""max_output_tokens"": 131072}",MISTRAL,SYSTEM,2025-10-21 06:19:19,https://api.mistral.ai/v1/chat/completions,,user-e040fe2f-ae45-11f0-93fc-0242ac110002,2023-01-01 00:00:00
model_e0cf2fbd-ae45-11f0-93fc-0242ac110002,,2025-10-21 06:19:19,Official pixtral-large-2411 Mistral AI model,"{""seed"": {""key"": ""seed"", ""type"": ""INTEGER"", ""label"": ""Random Seed"", ""maxValue"": 2147483647, ""minValue"": -2147483648, ""description"": ""Seed for reproducible outputs."", ""defaultValue"": null}, ""top_p"": {""key"": ""top_p"", ""type"": ""DOUBLE"", ""label"": ""Top P"", ""maxValue"": 1.0, ""minValue"": 0.0, ""description"": ""Nucleus sampling parameter."", ""defaultValue"": 1.0}, ""temperature"": {""key"": ""temperature"", ""type"": ""DOUBLE"", ""label"": ""Temperature"", ""maxValue"": 1.0, ""minValue"": 0.0, ""description"": ""Controls randomness. Lower values make the model more deterministic."", ""defaultValue"": 0.7}, ""stop_sequences"": {""key"": ""stop_sequences"", ""type"": ""STRING_ARRAY"", ""label"": ""Stop Sequences"", ""maxValue"": null, ""minValue"": null, ""description"": ""Specifies sequences where the API will stop generating further tokens."", ""defaultValue"": []}, ""max_output_tokens"": {""key"": ""max_output_tokens"", ""type"": ""INTEGER"", ""label"": ""Max Tokens"", ""maxValue"": 131072, ""minValue"": 1, ""description"": ""Maximum number of tokens to generate."", ""defaultValue"": 131072}}",0,Pixtral Large 2411,pixtral-large-2411,"{""seed"": null, ""top_p"": 1.0, ""temperature"": 0.7, ""stop_sequences"": [], ""max_output_tokens"": 131072}",MISTRAL,SYSTEM,2025-10-21 06:19:19,https://api.mistral.ai/v1/chat/completions,,user-e040fe2f-ae45-11f0-93fc-0242ac110002,2023-01-01 00:00:00
model_e0d0fdad-ae45-11f0-93fc-0242ac110002,,2025-10-21 06:19:19,Official pixtral-large-2411 Mistral AI model,"{""seed"": {""key"": ""seed"", ""type"": ""INTEGER"", ""label"": ""Random Seed"", ""maxValue"": 2147483647, ""minValue"": -2147483648, ""description"": ""Seed for reproducible outputs."", ""defaultValue"": null}, ""top_p"": {""key"": ""top_p"", ""type"": ""DOUBLE"", ""label"": ""Top P"", ""maxValue"": 1.0, ""minValue"": 0.0, ""description"": ""Nucleus sampling parameter."", ""defaultValue"": 1.0}, ""temperature"": {""key"": ""temperature"", ""type"": ""DOUBLE"", ""label"": ""Temperature"", ""maxValue"": 1.0, ""minValue"": 0.0, ""description"": ""Controls randomness. Lower values make the model more deterministic."", ""defaultValue"": 0.7}, ""stop_sequences"": {""key"": ""stop_sequences"", ""type"": ""STRING_ARRAY"", ""label"": ""Stop Sequences"", ""maxValue"": null, ""minValue"": null, ""description"": ""Specifies sequences where the API will stop generating further tokens."", ""defaultValue"": []}, ""max_output_tokens"": {""key"": ""max_output_tokens"", ""type"": ""INTEGER"", ""label"": ""Max Tokens"", ""maxValue"": 131072, ""minValue"": 1, ""description"": ""Maximum number of tokens to generate."", ""defaultValue"": 131072}}",0,Pixtral Large Latest,pixtral-large-latest,"{""seed"": null, ""top_p"": 1.0, ""temperature"": 0.7, ""stop_sequences"": [], ""max_output_tokens"": 131072}",MISTRAL,SYSTEM,2025-10-21 06:19:19,https://api.mistral.ai/v1/chat/completions,,user-e040fe2f-ae45-11f0-93fc-0242ac110002,2023-01-01 00:00:00
model_e0d2a7ae-ae45-11f0-93fc-0242ac110002,,2025-10-21 06:19:19,"GPT-4 Turbo is the next generation of GPT-4, an older high-intelligence GPT model. It was designed to be a cheaper, better version of GPT-4. Today, we recommend using a newer model like GPT-4o.","{""top_p"": {""key"": ""top_p"", ""type"": ""DOUBLE"", ""label"": ""Top P"", ""maxValue"": 1, ""minValue"": 0, ""description"": ""An alternative to sampling with temperature, called nucleus sampling, where the model considers the results of the tokens with top_p probability mass. So 0.1 means only the tokens comprising the top 10% probability mass are considered."", ""defaultValue"": 1}, ""max_tokens"": {""key"": ""max_tokens"", ""type"": ""INTEGER"", ""label"": ""Max Tokens"", ""maxValue"": null, ""minValue"": 1, ""description"": ""The maximum number of tokens to generate."", ""defaultValue"": null}, ""temperature"": {""key"": ""temperature"", ""type"": ""DOUBLE"", ""label"": ""Temperature"", ""maxValue"": 2, ""minValue"": 0, ""description"": ""Controls the randomness of the model output. Higher values are more random."", ""defaultValue"": 1}, ""top_logprobs"": {""key"": ""top_log_probs"", ""type"": ""INTEGER"", ""label"": ""Top Log Probs"", ""maxValue"": 20, ""minValue"": 0, ""description"": ""The number of most likely tokens to return at each token position, each with an associated log probability. logprobs must be set to true if this parameter is used."", ""defaultValue"": null}}",0,GPT-4 Turbo,gpt-4-turbo,"{""top_p"": 1.0, ""max_tokens"": 4096, ""temperature"": 1.0}",OPENAI,SYSTEM,2025-10-21 06:19:19,https://api.openai.com/v1/chat/completions,,user-e040fe2f-ae45-11f0-93fc-0242ac110002,2023-11-06 00:00:00
model_e0d49d61-ae45-11f0-93fc-0242ac110002,,2025-10-21 06:19:19,"A lightweight variant of GPT‑4.1 with 1M-token context, designed for faster, more affordable reasoning, code, and vision tasks.","{""top_p"": {""key"": ""top_p"", ""type"": ""DOUBLE"", ""label"": ""Top P"", ""maxValue"": 1, ""minValue"": 0, ""description"": ""An alternative to sampling with temperature, called nucleus sampling, where the model considers the results of the tokens with top_p probability mass. So 0.1 means only the tokens comprising the top 10% probability mass are considered."", ""defaultValue"": 1}, ""max_tokens"": {""key"": ""max_tokens"", ""type"": ""INTEGER"", ""label"": ""Max Tokens"", ""maxValue"": null, ""minValue"": 1, ""description"": ""The maximum number of tokens to generate."", ""defaultValue"": null}, ""temperature"": {""key"": ""temperature"", ""type"": ""DOUBLE"", ""label"": ""Temperature"", ""maxValue"": 2, ""minValue"": 0, ""description"": ""Controls the randomness of the model output. Higher values are more random."", ""defaultValue"": 1}, ""top_logprobs"": {""key"": ""top_log_probs"", ""type"": ""INTEGER"", ""label"": ""Top Log Probs"", ""maxValue"": 20, ""minValue"": 0, ""description"": ""The number of most likely tokens to return at each token position, each with an associated log probability. logprobs must be set to true if this parameter is used."", ""defaultValue"": null}}",0,GPT‑4.1 Mini,gpt-4.1-mini,"{""top_p"": 1.0, ""max_tokens"": 4096, ""temperature"": 1.0}",OPENAI,SYSTEM,2025-10-21 06:19:19,https://api.openai.com/v1/chat/completions,,user-e040fe2f-ae45-11f0-93fc-0242ac110002,2025-04-01 00:00:00
model_e0d68ccb-ae45-11f0-93fc-0242ac110002,,2025-10-21 06:19:19,"April 2025 release with massive 1M-token context window, improved coding, vision, tool-use, and steerability.","{""top_p"": {""key"": ""top_p"", ""type"": ""DOUBLE"", ""label"": ""Top P"", ""maxValue"": 1, ""minValue"": 0, ""description"": ""An alternative to sampling with temperature, called nucleus sampling, where the model considers the results of the tokens with top_p probability mass. So 0.1 means only the tokens comprising the top 10% probability mass are considered."", ""defaultValue"": 1}, ""max_tokens"": {""key"": ""max_tokens"", ""type"": ""INTEGER"", ""label"": ""Max Tokens"", ""maxValue"": null, ""minValue"": 1, ""description"": ""The maximum number of tokens to generate."", ""defaultValue"": null}, ""temperature"": {""key"": ""temperature"", ""type"": ""DOUBLE"", ""label"": ""Temperature"", ""maxValue"": 2, ""minValue"": 0, ""description"": ""Controls the randomness of the model output. Higher values are more random."", ""defaultValue"": 1}, ""top_logprobs"": {""key"": ""top_log_probs"", ""type"": ""INTEGER"", ""label"": ""Top Log Probs"", ""maxValue"": 20, ""minValue"": 0, ""description"": ""The number of most likely tokens to return at each token position, each with an associated log probability. logprobs must be set to true if this parameter is used."", ""defaultValue"": null}}",0,GPT‑4.1,gpt-4.1,"{""top_p"": 1.0, ""max_tokens"": 4096, ""temperature"": 1.0}",OPENAI,SYSTEM,2025-10-21 06:19:19,https://api.openai.com/v1/chat/completions,,user-e040fe2f-ae45-11f0-93fc-0242ac110002,2025-04-01 00:00:00
model_e0d83b58-ae45-11f0-93fc-0242ac110002,,2025-10-21 06:19:19,"This is a research preview of GPT-4.5, OpenAI's largest and most capable GPT model yet. Its deep world knowledge and better understanding of user intent makes it good at creative tasks and agentic planning. GPT-4.5 excels at tasks that benefit from creative, open-ended thinking and conversation, such as writing, learning, or exploring new ideas.","{""top_p"": {""key"": ""top_p"", ""type"": ""DOUBLE"", ""label"": ""Top P"", ""maxValue"": 1, ""minValue"": 0, ""description"": ""An alternative to sampling with temperature, called nucleus sampling, where the model considers the results of the tokens with top_p probability mass. So 0.1 means only the tokens comprising the top 10% probability mass are considered."", ""defaultValue"": 1}, ""max_tokens"": {""key"": ""max_tokens"", ""type"": ""INTEGER"", ""label"": ""Max Tokens"", ""maxValue"": null, ""minValue"": 1, ""description"": ""The maximum number of tokens to generate."", ""defaultValue"": null}, ""temperature"": {""key"": ""temperature"", ""type"": ""DOUBLE"", ""label"": ""Temperature"", ""maxValue"": 2, ""minValue"": 0, ""description"": ""Controls the randomness of the model output. Higher values are more random."", ""defaultValue"": 1}, ""top_logprobs"": {""key"": ""top_log_probs"", ""type"": ""INTEGER"", ""label"": ""Top Log Probs"", ""maxValue"": 20, ""minValue"": 0, ""description"": ""The number of most likely tokens to return at each token position, each with an associated log probability. logprobs must be set to true if this parameter is used."", ""defaultValue"": null}}",0,GPT-4.5 Preview,gpt-4.5-preview,"{""top_p"": 1.0, ""max_tokens"": 4096, ""temperature"": 1.0}",OPENAI,SYSTEM,2025-10-21 06:19:19,https://api.openai.com/v1/chat/completions,,user-e040fe2f-ae45-11f0-93fc-0242ac110002,2023-01-01 00:00:00
model_e0d9dbd8-ae45-11f0-93fc-0242ac110002,,2025-10-21 06:19:19,"GPT-4 is a an older version of a high-intelligence GPT model, usable in Chat Completions.","{""top_p"": {""key"": ""top_p"", ""type"": ""DOUBLE"", ""label"": ""Top P"", ""maxValue"": 1, ""minValue"": 0, ""description"": ""An alternative to sampling with temperature, called nucleus sampling, where the model considers the results of the tokens with top_p probability mass. So 0.1 means only the tokens comprising the top 10% probability mass are considered."", ""defaultValue"": 1}, ""max_tokens"": {""key"": ""max_tokens"", ""type"": ""INTEGER"", ""label"": ""Max Tokens"", ""maxValue"": null, ""minValue"": 1, ""description"": ""The maximum number of tokens to generate."", ""defaultValue"": null}, ""temperature"": {""key"": ""temperature"", ""type"": ""DOUBLE"", ""label"": ""Temperature"", ""maxValue"": 2, ""minValue"": 0, ""description"": ""Controls the randomness of the model output. Higher values are more random."", ""defaultValue"": 1}, ""top_logprobs"": {""key"": ""top_log_probs"", ""type"": ""INTEGER"", ""label"": ""Top Log Probs"", ""maxValue"": 20, ""minValue"": 0, ""description"": ""The number of most likely tokens to return at each token position, each with an associated log probability. logprobs must be set to true if this parameter is used."", ""defaultValue"": null}}",0,GPT-4,gpt-4,"{""top_p"": 1.0, ""max_tokens"": 4096, ""temperature"": 1.0}",OPENAI,SYSTEM,2025-10-21 06:19:19,https://api.openai.com/v1/chat/completions,,user-e040fe2f-ae45-11f0-93fc-0242ac110002,2023-01-01 00:00:00
model_e0db8743-ae45-11f0-93fc-0242ac110002,,2025-10-21 06:19:19,"GPT-4o mini  ('o' for 'omni') is a fast, affordable small model for focused tasks. It accepts both text and image inputs, and produces text outputs (including Structured Outputs). It is ideal for fine-tuning, and model outputs from a larger model like GPT-4o can be distilled to GPT-4o-mini to produce similar results at lower cost and latency.","{""top_p"": {""key"": ""top_p"", ""type"": ""DOUBLE"", ""label"": ""Top P"", ""maxValue"": 1, ""minValue"": 0, ""description"": ""An alternative to sampling with temperature, called nucleus sampling, where the model considers the results of the tokens with top_p probability mass. So 0.1 means only the tokens comprising the top 10% probability mass are considered."", ""defaultValue"": 1}, ""max_tokens"": {""key"": ""max_tokens"", ""type"": ""INTEGER"", ""label"": ""Max Tokens"", ""maxValue"": null, ""minValue"": 1, ""description"": ""The maximum number of tokens to generate."", ""defaultValue"": null}, ""temperature"": {""key"": ""temperature"", ""type"": ""DOUBLE"", ""label"": ""Temperature"", ""maxValue"": 2, ""minValue"": 0, ""description"": ""Controls the randomness of the model output. Higher values are more random."", ""defaultValue"": 1}, ""top_logprobs"": {""key"": ""top_log_probs"", ""type"": ""INTEGER"", ""label"": ""Top Log Probs"", ""maxValue"": 20, ""minValue"": 0, ""description"": ""The number of most likely tokens to return at each token position, each with an associated log probability. logprobs must be set to true if this parameter is used."", ""defaultValue"": null}}",0,GPT-4o Mini,gpt-4o-mini,"{""top_p"": 1.0, ""max_tokens"": 4096, ""temperature"": 1.0}",OPENAI,SYSTEM,2025-10-21 06:19:19,https://api.openai.com/v1/chat/completions,,user-e040fe2f-ae45-11f0-93fc-0242ac110002,2023-01-01 00:00:00
model_e0dd27a7-ae45-11f0-93fc-0242ac110002,,2025-10-21 06:19:19,"GPT-4o (the 'o' stands for 'omni') is OpenAI's versatile, high-intelligence flagship model. It accepts both text and image inputs, and produces text outputs (including Structured Outputs). It is the best model for most tasks, and is the most capable model outside of o-series models.","{""top_p"": {""key"": ""top_p"", ""type"": ""DOUBLE"", ""label"": ""Top P"", ""maxValue"": 1, ""minValue"": 0, ""description"": ""An alternative to sampling with temperature, called nucleus sampling, where the model considers the results of the tokens with top_p probability mass. So 0.1 means only the tokens comprising the top 10% probability mass are considered."", ""defaultValue"": 1}, ""max_tokens"": {""key"": ""max_tokens"", ""type"": ""INTEGER"", ""label"": ""Max Tokens"", ""maxValue"": null, ""minValue"": 1, ""description"": ""The maximum number of tokens to generate."", ""defaultValue"": null}, ""temperature"": {""key"": ""temperature"", ""type"": ""DOUBLE"", ""label"": ""Temperature"", ""maxValue"": 2, ""minValue"": 0, ""description"": ""Controls the randomness of the model output. Higher values are more random."", ""defaultValue"": 1}, ""top_logprobs"": {""key"": ""top_log_probs"", ""type"": ""INTEGER"", ""label"": ""Top Log Probs"", ""maxValue"": 20, ""minValue"": 0, ""description"": ""The number of most likely tokens to return at each token position, each with an associated log probability. logprobs must be set to true if this parameter is used."", ""defaultValue"": null}}",0,GPT-4o,gpt-4o,"{""top_p"": 1.0, ""max_tokens"": 4096, ""temperature"": 1.0}",OPENAI,SYSTEM,2025-10-21 06:19:19,https://api.openai.com/v1/chat/completions,,user-e040fe2f-ae45-11f0-93fc-0242ac110002,2024-05-13 00:00:00
model_e0debd23-ae45-11f0-93fc-0242ac110002,,2025-10-21 06:19:19,"Cost-optimized reasoning and chat model that balances speed, cost, and capability. Ideal for cost-optimized reasoning and chat applications.","{""top_p"": {""key"": ""top_p"", ""type"": ""DOUBLE"", ""label"": ""Top P"", ""maxValue"": 1, ""minValue"": 0, ""description"": ""An alternative to sampling with temperature, called nucleus sampling, where the model considers the results of the tokens with top_p probability mass. So 0.1 means only the tokens comprising the top 10% probability mass are considered."", ""defaultValue"": 1}, ""max_tokens"": {""key"": ""max_tokens"", ""type"": ""INTEGER"", ""label"": ""Max Tokens"", ""maxValue"": null, ""minValue"": 1, ""description"": ""The maximum number of tokens to generate."", ""defaultValue"": null}, ""temperature"": {""key"": ""temperature"", ""type"": ""DOUBLE"", ""label"": ""Temperature"", ""maxValue"": 2, ""minValue"": 0, ""description"": ""Controls the randomness of the model output. Higher values are more random."", ""defaultValue"": 1}, ""top_logprobs"": {""key"": ""top_log_probs"", ""type"": ""INTEGER"", ""label"": ""Top Log Probs"", ""maxValue"": 20, ""minValue"": 0, ""description"": ""The number of most likely tokens to return at each token position, each with an associated log probability. logprobs must be set to true if this parameter is used."", ""defaultValue"": null}}",0,GPT-5 Mini,gpt-5-mini,"{""top_p"": 1.0, ""max_tokens"": 4096, ""temperature"": 1.0}",OPENAI,SYSTEM,2025-10-21 06:19:19,https://api.openai.com/v1/chat/completions,,user-e040fe2f-ae45-11f0-93fc-0242ac110002,2025-08-07 00:00:00
model_e0e077c3-ae45-11f0-93fc-0242ac110002,,2025-10-21 06:19:19,High-throughput model designed for simple instruction-following or classification tasks. Optimized for speed and efficiency in well-defined tasks.,"{""top_p"": {""key"": ""top_p"", ""type"": ""DOUBLE"", ""label"": ""Top P"", ""maxValue"": 1, ""minValue"": 0, ""description"": ""An alternative to sampling with temperature, called nucleus sampling, where the model considers the results of the tokens with top_p probability mass. So 0.1 means only the tokens comprising the top 10% probability mass are considered."", ""defaultValue"": 1}, ""max_tokens"": {""key"": ""max_tokens"", ""type"": ""INTEGER"", ""label"": ""Max Tokens"", ""maxValue"": null, ""minValue"": 1, ""description"": ""The maximum number of tokens to generate."", ""defaultValue"": null}, ""temperature"": {""key"": ""temperature"", ""type"": ""DOUBLE"", ""label"": ""Temperature"", ""maxValue"": 2, ""minValue"": 0, ""description"": ""Controls the randomness of the model output. Higher values are more random."", ""defaultValue"": 1}, ""top_logprobs"": {""key"": ""top_log_probs"", ""type"": ""INTEGER"", ""label"": ""Top Log Probs"", ""maxValue"": 20, ""minValue"": 0, ""description"": ""The number of most likely tokens to return at each token position, each with an associated log probability. logprobs must be set to true if this parameter is used."", ""defaultValue"": null}}",0,GPT-5 Nano,gpt-5-nano,"{""top_p"": 1.0, ""max_tokens"": 4096, ""temperature"": 1.0}",OPENAI,SYSTEM,2025-10-21 06:19:19,https://api.openai.com/v1/chat/completions,,user-e040fe2f-ae45-11f0-93fc-0242ac110002,2025-08-07 00:00:00
model_e0e24c67-ae45-11f0-93fc-0242ac110002,,2025-10-21 06:19:19,"GPT-5 is OpenAI's most intelligent model yet, trained to be especially proficient in code generation, bug fixing, refactoring, instruction following, long context and tool calling. Best for complex reasoning, broad world knowledge, and code-heavy or multi-step agentic tasks.","{""top_p"": {""key"": ""top_p"", ""type"": ""DOUBLE"", ""label"": ""Top P"", ""maxValue"": 1, ""minValue"": 0, ""description"": ""An alternative to sampling with temperature, called nucleus sampling, where the model considers the results of the tokens with top_p probability mass. So 0.1 means only the tokens comprising the top 10% probability mass are considered."", ""defaultValue"": 1}, ""max_tokens"": {""key"": ""max_tokens"", ""type"": ""INTEGER"", ""label"": ""Max Tokens"", ""maxValue"": null, ""minValue"": 1, ""description"": ""The maximum number of tokens to generate."", ""defaultValue"": null}, ""temperature"": {""key"": ""temperature"", ""type"": ""DOUBLE"", ""label"": ""Temperature"", ""maxValue"": 2, ""minValue"": 0, ""description"": ""Controls the randomness of the model output. Higher values are more random."", ""defaultValue"": 1}, ""top_logprobs"": {""key"": ""top_log_probs"", ""type"": ""INTEGER"", ""label"": ""Top Log Probs"", ""maxValue"": 20, ""minValue"": 0, ""description"": ""The number of most likely tokens to return at each token position, each with an associated log probability. logprobs must be set to true if this parameter is used."", ""defaultValue"": null}}",0,GPT-5,gpt-5,"{""top_p"": 1.0, ""max_tokens"": 4096, ""temperature"": 1.0}",OPENAI,SYSTEM,2025-10-21 06:19:19,https://api.openai.com/v1/chat/completions,,user-e040fe2f-ae45-11f0-93fc-0242ac110002,2025-08-07 00:00:00
